"words";"score"
"nieudolnie";-6
"nieudolnych";-6
"nieudolnym";-6
"nieudolnymi";-6
"niewypale";-7
"niewypałach";-7
"niewypałami";-7
"niewypałem";-7
"niewypałom";-7
"niewypałowi";-7
"niewypałów";-7
"niewypału";-7
"niewypały";-7
"niezadowoleni";-5
"niezadowolona";-5
"niezadowoloną";-5
"niezadowolone";-5
"niezadowolonego";-5
"niezadowolonej";-5
"niezadowolonemu";-5
"niezadowolonych";-5
"niezadowolonym";-5
"niezadowolonymi";-5
"niezgodności";-4
"niezgodnościach";-4
"niezgodnościami";-4
"niezgodnością";-4
"niezgodnościom";-4
"niszcz";-3
"niszczą";-3
"niszcząc";-3
"niszcząca";-3
"niszczącą";-3
"niszczące";-3
"niszczącego";-3
"niszczącej";-3
"niszczącemu";-3
"niszczący";-3
"niszczących";-3
"niszczącym";-3
"niszczącymi";-3
"niszczcie";-3
"niszczcież";-3
"niszczeni";-3
"niszczenia";-3
"niszczeniach";-3
"niszczeniami";-3
"niszczenie";-3
"niszczeniem";-3
"niszczeniom";-3
"niszczeniu";-3
"niszczeń";-3
"niszczę";-3
"niszczmy";-3
"niszczmyż";-3
"niszczona";-3
"niszczoną";-3
"niszczone";-3
"niszczonego";-3
"niszczonej";-3
"niszczonemu";-3
"niszczono";-3
"niszczony";-3
"niszczonych";-3
"niszczonym";-3
"niszczonymi";-3
"niszczy";-3
"niszczycie";-3
"niszczyli";-3
"niszczyliby";-3
"niszczylibyście";-3
"niszczylibyśmy";-3
"niszczyliście";-3
"niszczyliśmy";-3
"niszczył";-3
"niszczyła";-3
"niszczyłaby";-3
"niszczyłabym";-3
"niszczyłabyś";-3
"niszczyłam";-3
"niszczyłaś";-3
"niszczyłby";-3
"niszczyłbym";-3
"niszczyłbyś";-3
"niszczyłem";-3
"niszczyłeś";-3
"niszczyło";-3
"niszczyłoby";-3
"niszczyły";-3
"niszczyłyby";-3
"niszczyłybyście";-3
"niszczyłybyśmy";-3
"niszczyłyście";-3
"niszczyłyśmy";-3
"niszczymy";-3
"niszczysz";-3
"niszczże";-3
"nudach";-3
"nudami";-3
"nudna";-3
"nudną";-3
"nudne";-3
"nudnego";-3
"nudnej";-3
"nudnemu";-3
"nudni";-3
"nudnie";-3
"nudno";-3
"nudnych";-3
"nudnym";-3
"nudnymi";-3
"nudom";-3
"nudów";-3
"obaw";-4
"obawach";-4
"obawami";-4
"obawą";-4
"obawę";-4
"obawia";-4
"obawiacie";-4
"obawiaj";-4
"obawiają";-4
"obawiając";-4
"obawiająca";-4
"obawiającą";-4
"obawiające";-4
"obawiającego";-4
"obawiającej";-4
"obawiającemu";-4
"obawiający";-4
"obawiających";-4
"obawiającym";-4
"obawiającymi";-4
"obawiajcie";-4
"obawiajcież";-4
"obawiajmy";-4
"obawiajmyż";-4
"obawiajże";-4
"obawiali";-4
"obawialiby";-4
"obawialibyście";-4
"obawialibyśmy";-4
"obawialiście";-4
"obawialiśmy";-4
"obawiał";-4
"obawiała";-4
"obawiałaby";-4
"obawiałabym";-4
"obawiałabyś";-4
"obawiałam";-4
"obawiałaś";-4
"obawiałby";-4
"obawiałbym";-4
"obawiałbyś";-4
"obawiałem";-4
"obawiałeś";-4
"obawiało";-4
"obawiałoby";-4
"obawiały";-4
"obawiałyby";-4
"obawiałybyście";-4
"obawiałybyśmy";-4
"obawiałyście";-4
"obawiałyśmy";-4
"obawiam";-4
"obawiamy";-4
"obawiania";-4
"obawianiach";-4
"obawianiami";-4
"obawianie";-4
"obawianiem";-4
"obawianiom";-4
"obawianiu";-4
"obawiano";-4
"obawiań";-4
"obawiasz";-4
"obawie";-4
"obawo";-4
"obawom";-4
"obawy";-4
"obciąż";-4
"obciąża";-4
"obciążacie";-4
"obciążać";-4
"obciążaj";-4
"obciążają";-4
"obciążając";-4
"obciążająca";-4
"obciążającą";-4
"obciążające";-4
"obciążającego";-4
"obciążającej";-4
"obciążającemu";-4
"obciążająco";-4
"obciążających";-4
"obciążającym";-4
"obciążającymi";-4
"obciążajcie";-4
"obciążajcież";-4
"obciążajmy";-4
"obciążajmyż";-4
"obciążajże";-4
"obciążali";-4
"obciążaliby";-4
"obciążalibyście";-4
"obciążalibyśmy";-4
"obciążaliście";-4
"obciążaliśmy";-4
"obciążał";-4
"obciążała";-4
"obciążałaby";-4
"obciążałabym";-4
"obciążałabyś";-4
"obciążałam";-4
"obciążałaś";-4
"obciążałby";-4
"obciążałbym";-4
"obciążałbyś";-4
"obciążałem";-4
"obciążałeś";-4
"obciążało";-4
"obciążałoby";-4
"obciążały";-4
"obciążałyby";-4
"obciążałybyście";-4
"obciążałybyśmy";-4
"obciążałyście";-4
"obciążałyśmy";-4
"obciążam";-4
"obciążamy";-4
"obciążana";-4
"obciążaną";-4
"obciążane";-4
"obciążanego";-4
"obciążanej";-4
"obciążanemu";-4
"obciążani";-4
"obciążaniach";-4
"obciążaniami";-4
"obciążanie";-4
"obciążaniem";-4
"obciążaniom";-4
"obciążaniu";-4
"obciążano";-4
"obciążany";-4
"obciążanych";-4
"obciążanym";-4
"obciążanymi";-4
"obciążań";-4
"obciążasz";-4
"obciążą";-4
"obciążcie";-4
"obciążcież";-4
"obciążeni";-4
"obciążenia";-4
"obciążeniach";-4
"obciążeniami";-4
"obciążeniem";-4
"obciążeniom";-4
"obciążeniu";-4
"obciążeń";-4
"obciążę";-4
"obciążmy";-4
"obciążmyż";-4
"obciążona";-4
"obciążoną";-4
"obciążone";-4
"obciążonego";-4
"obciążonej";-4
"obciążonemu";-4
"obciążono";-4
"obciążony";-4
"obciążonych";-4
"obciążonym";-4
"obciążonymi";-4
"obciąży";-4
"obciążycie";-4
"obciążyli";-4
"obciążyliby";-4
"obciążylibyście";-4
"obciążylibyśmy";-4
"obciążyliście";-4
"obciążyliśmy";-4
"obciążył";-4
"obciążyła";-4
"obciążyłaby";-4
"obciążyłabym";-4
"obciążyłabyś";-4
"obciążyłam";-4
"obciążyłaś";-4
"obciążyłby";-4
"obciążyłbym";-4
"obciążyłbyś";-4
"obciążyłem";-4
"obciążyłeś";-4
"obciążyło";-4
"obciążyłoby";-4
"obciążyły";-4
"obciążyłyby";-4
"obciążyłybyście";-4
"obciążyłybyśmy";-4
"obciążyłyście";-4
"obciążyłyśmy";-4
"obciążymy";-4
"obciążysz";-4
"obciążywszy";-4
"obciążże";-4
"obniż";-3
"obniżą";-3
"obniżcie";-3
"obniżcież";-3
"obniżeni";-3
"obniżenia";-3
"obniżeniach";-3
"obniżeniami";-3
"obniżenie";-3
"obniżeniem";-3
"obniżeniom";-3
"obniżeniu";-3
"obniżeń";-3
"obniżę";-3
"obniżmy";-3
"obniżmyż";-3
"obniżona";-3
"obniżoną";-3
"obniżone";-3
"obniżonego";-3
"obniżonej";-3
"obniżonemu";-3
"obniżono";-3
"obniżony";-3
"obniżonych";-3
"obniżonym";-3
"obniżonymi";-3
"obniży";-3
"obniżycie";-3
"obniżyli";-3
"obniżyliby";-3
"obniżylibyście";-3
"obniżylibyśmy";-3
"obniżyliście";-3
"obniżyliśmy";-3
"obniżył";-3
"obniżyła";-3
"obniżyłaby";-3
"obniżyłabym";-3
"obniżyłabyś";-3
"obniżyłam";-3
"obniżyłaś";-3
"obniżyłby";-3
"obniżyłbym";-3
"obniżyłbyś";-3
"obniżyłem";-3
"obniżyłeś";-3
"obniżyło";-3
"obniżyłoby";-3
"obniżyły";-3
"obniżyłyby";-3
"obniżyłybyście";-3
"obniżyłybyśmy";-3
"obniżyłyście";-3
"obniżyłyśmy";-3
"obniżymy";-3
"obniżysz";-3
"obniżywszy";-3
"obniżże";-3
"obrazi";-3
"obrazicie";-3
"obrazili";-3
"obraziliby";-3
"obrazilibyście";-3
"obrazilibyśmy";-3
"obraziliście";-3
"obraziliśmy";-3
"obraził";-3
"obraziła";-3
"obraziłaby";-3
"obraziłabym";-3
"obraziłabyś";-3
"obraziłam";-3
"obraziłaś";-3
"obraziłby";-3
"obraziłbym";-3
"obraziłbyś";-3
"obraziłem";-3
"obraziłeś";-3
"obraziło";-3
"obraziłoby";-3
"obraziły";-3
"obraziłyby";-3
"obraziłybyście";-3
"obraziłybyśmy";-3
"obraziłyście";-3
"obraziłyśmy";-3
"obrazimy";-3
"obrazisz";-3
"obraziwszy";-3
"obraź";-3
"obraźcie";-3
"obraźcież";-3
"obraźmy";-3
"obraźmyż";-3
"obraźże";-3
"obrażą";-3
"obrażeni";-3
"obrażenia";-3
"obrażeniach";-3
"obrażeniami";-3
"obrażenie";-3
"obrażeniem";-3
"obrażeniom";-3
"obrażeniu";-3
"obrażeń";-3
"obrażę";-3
"obrażona";-3
"obrażoną";-3
"obrażone";-3
"obrażonego";-3
"obrażonej";-3
"obrażonemu";-3
"obrażono";-3
"obrażony";-3
"obrażonych";-3
"obrażonym";-3
"obrażonymi";-3
"obrywa";-3
"obrywacie";-3
"obrywaj";-3
"obrywają";-3
"obrywając";-3
"obrywająca";-3
"obrywającą";-3
"obrywające";-3
"obrywającego";-3
"obrywającej";-3
"obrywającemu";-3
"obrywający";-3
"obrywających";-3
"obrywającym";-3
"obrywającymi";-3
"obrywajcie";-3
"obrywajcież";-3
"obrywajmy";-3
"obrywajmyż";-3
"obrywajże";-3
"obrywali";-3
"obrywaliby";-3
"obrywalibyście";-3
"obrywalibyśmy";-3
"obrywaliście";-3
"obrywaliśmy";-3
"obrywał";-3
"obrywała";-3
"obrywałaby";-3
"obrywałabym";-3
"obrywałabyś";-3
"obrywałam";-3
"obrywałaś";-3
"obrywałby";-3
"obrywałbym";-3
"obrywałbyś";-3
"obrywałem";-3
"obrywałeś";-3
"obrywało";-3
"obrywałoby";-3
"obrywały";-3
"obrywałyby";-3
"obrywałybyście";-3
"obrywałybyśmy";-3
"obrywałyście";-3
"obrywałyśmy";-3
"obrywam";-3
"obrywamy";-3
"obrywana";-3
"obrywaną";-3
"obrywane";-3
"obrywanego";-3
"obrywanej";-3
"obrywanemu";-3
"obrywani";-3
"obrywania";-3
"obrywaniach";-3
"obrywaniami";-3
"obrywanie";-3
"obrywaniem";-3
"obrywaniom";-3
"obrywaniu";-3
"obrywano";-3
"obrywany";-3
"obrywanych";-3
"obrywanym";-3
"obrywanymi";-3
"obrywań";-3
"obrywasz";-3
"obrzydliwa";-8
"obrzydliwą";-8
"obrzydliwe";-8
"obrzydliwego";-8
"obrzydliwej";-8
"obrzydliwemu";-8
"obrzydliwi";-8
"obrzydliwy";-8
"obrzydliwych";-8
"obrzydliwym";-8
"obrzydliwymi";-8
"ociężale";-3
"ociężali";-3
"ociężała";-3
"ociężałą";-3
"ociężałe";-3
"ociężałego";-3
"ociężałej";-3
"ociężałemu";-3
"ociężałych";-3
"ociężałym";-3
"ociężałymi";-3
"oczernia";-3
"oczerniacie";-3
"oczerniaj";-3
"oczerniają";-3
"oczerniając";-3
"oczerniająca";-3
"oczerniającą";-3
"oczerniające";-3
"oczerniającego";-3
"oczerniającej";-3
"oczerniającemu";-3
"oczerniający";-3
"oczerniających";-3
"oczerniającym";-3
"oczerniającymi";-3
"oczerniajcie";-3
"oczerniajcież";-3
"oczerniajmy";-3
"oczerniajmyż";-3
"oczerniajże";-3
"oczerniali";-3
"oczernialiby";-3
"oczernialibyście";-3
"oczernialibyśmy";-3
"oczernialiście";-3
"oczernialiśmy";-3
"oczerniał";-3
"oczerniała";-3
"oczerniałaby";-3
"oczerniałabym";-3
"oczerniałabyś";-3
"oczerniałam";-3
"oczerniałaś";-3
"oczerniałby";-3
"oczerniałbym";-3
"oczerniałbyś";-3
"oczerniałem";-3
"oczerniałeś";-3
"oczerniało";-3
"oczerniałoby";-3
"oczerniały";-3
"oczerniałyby";-3
"oczerniałybyście";-3
"oczerniałybyśmy";-3
"oczerniałyście";-3
"oczerniałyśmy";-3
"oczerniam";-3
"oczerniamy";-3
"oczerniana";-3
"oczernianą";-3
"oczerniane";-3
"oczernianego";-3
"oczernianej";-3
"oczernianemu";-3
"oczerniani";-3
"oczerniania";-3
"oczernianiach";-3
"oczernianiami";-3
"oczernianie";-3
"oczernianiem";-3
"oczernianiom";-3
"oczernianiu";-3
"oczerniano";-3
"oczerniany";-3
"oczernianych";-3
"oczernianym";-3
"oczernianymi";-3
"oczerniań";-3
"oczerniasz";-3
"odbiega";-3
"odbiegacie";-3
"odbiegaj";-3
"odbiegają";-3
"odbiegając";-3
"odbiegająca";-3
"odbiegającą";-3
"odbiegające";-3
"odbiegającego";-3
"odbiegającej";-3
"odbiegającemu";-3
"odbiegający";-3
"odbiegających";-3
"odbiegającym";-3
"odbiegającymi";-3
"odbiegajcie";-3
"odbiegajcież";-3
"odbiegajmy";-3
"odbiegajmyż";-3
"odbiegajże";-3
"odbiegali";-3
"odbiegaliby";-3
"odbiegalibyście";-3
"odbiegalibyśmy";-3
"odbiegaliście";-3
"odbiegaliśmy";-3
"odbiegał";-3
"odbiegała";-3
"odbiegałaby";-3
"odbiegałabym";-3
"odbiegałabyś";-3
"odbiegałam";-3
"odbiegałaś";-3
"odbiegałby";-3
"odbiegałbym";-3
"odbiegałbyś";-3
"odbiegałem";-3
"odbiegałeś";-3
"odbiegało";-3
"odbiegałoby";-3
"odbiegały";-3
"odbiegałyby";-3
"odbiegałybyście";-3
"odbiegałybyśmy";-3
"odbiegałyście";-3
"odbiegałyśmy";-3
"odbiegam";-3
"odbiegamy";-3
"odbiegania";-3
"odbieganiach";-3
"odbieganiami";-3
"odbieganie";-3
"odbieganiem";-3
"odbieganiom";-3
"odbieganiu";-3
"odbiegano";-3
"odbiegań";-3
"odbiegasz";-3
"odpadach";-3
"odpadami";-3
"odpadem";-3
"odpadom";-3
"odpadowi";-3
"odpadów";-3
"odpadu";-3
"odpady";-3
"odpadzie";-3
"odradza";-10
"odradzacie";-5
"odradzaj";-5
"odradzają";-5
"odradzając";-5
"odradzająca";-5
"odradzającą";-5
"odradzające";-5
"odradzającego";-5
"odradzającej";-5
"odradzającemu";-5
"odradzający";-5
"odradzających";-5
"odradzającym";-5
"odradzającymi";-5
"odradzajcie";-5
"odradzajcież";-5
"odradzajmy";-5
"odradzajmyż";-5
"odradzajże";-5
"odradzali";-5
"odradzaliby";-5
"odradzalibyście";-5
"odradzalibyśmy";-5
"odradzaliście";-5
"odradzaliśmy";-5
"odradzała";-5
"odradzałaby";-5
"odradzałabym";-5
"odradzałabyś";-5
"odradzałam";-5
"odradzałaś";-5
"odradzałby";-5
"odradzałbym";-5
"odradzałbyś";-5
"odradzałem";-5
"odradzałeś";-5
"odradzało";-5
"odradzałoby";-5
"odradzały";-5
"odradzałyby";-5
"odradzałybyście";-5
"odradzałybyśmy";-5
"odradzałyście";-5
"odradzałyśmy";-5
"odradzamy";-5
"odradzana";-5
"odradzaną";-5
"odradzane";-5
"odradzanego";-5
"odradzanej";-5
"odradzanemu";-5
"odradzani";-5
"odradzania";-5
"odradzaniach";-5
"odradzaniami";-5
"odradzanie";-5
"odradzaniem";-5
"odradzaniom";-5
"odradzaniu";-5
"odradzano";-5
"odradzany";-5
"odradzanych";-5
"odradzanym";-5
"odradzanymi";-5
"odradzań";-5
"odradzasz";-5
"odradzą";-5
"odradzeni";-5
"odradzenia";-5
"odradzeniach";-5
"odradzeniami";-5
"odradzenie";-5
"odradzeniem";-5
"odradzeniom";-5
"odradzeniu";-5
"odradzeń";-5
"odradzę";-5
"odradzi";-5
"odradzicie";-5
"odradzili";-5
"odradziliby";-5
"odradzilibyście";-5
"odradzilibyśmy";-5
"odradziliście";-5
"odradziliśmy";-5
"odradził";-5
"odradziła";-5
"odradziłaby";-5
"odradziłabym";-5
"odradziłabyś";-5
"odradziłam";-5
"odradziłaś";-5
"odradziłby";-5
"odradziłbym";-5
"odradziłbyś";-5
"odradziłem";-5
"odradziłeś";-5
"odradziło";-5
"odradziłoby";-5
"odradziły";-5
"odradziłyby";-5
"odradziłybyście";-5
"odradziłybyśmy";-5
"odradziłyście";-5
"odradziłyśmy";-5
"odradzimy";-5
"odradzisz";-5
"odradziwszy";-5
"odradzona";-5
"odradzoną";-5
"odradzone";-5
"odradzonego";-5
"odradzonej";-5
"odradzonemu";-5
"odradzono";-5
"odradzony";-5
"odradzonych";-5
"odradzonym";-5
"odradzonymi";-5
"odradź";-5
"odradźcie";-5
"odradźcież";-5
"odradźmy";-5
"odradźmyż";-5
"odradźże";-5
"odstrasz";-4
"odstrasza";-4
"odstraszacie";-4
"odstraszaj";-4
"odstraszają";-4
"odstraszając";-4
"odstraszająca";-4
"odstraszającą";-4
"odstraszające";-4
"odstraszającego";-4
"odstraszającej";-4
"odstraszającemu";-4
"odstraszający";-4
"odstraszających";-4
"odstraszającym";-4
"odstraszającymi";-4
"odstraszajcie";-4
"odstraszajcież";-4
"odstraszajmy";-4
"odstraszajmyż";-4
"odstraszajże";-4
"odstraszali";-4
"odstraszaliby";-4
"odstraszalibyście";-4
"odstraszalibyśmy";-4
"odstraszaliście";-4
"odstraszaliśmy";-4
"odstraszał";-4
"odstraszała";-4
"odstraszałaby";-4
"odstraszałabym";-4
"odstraszałabyś";-4
"odstraszałam";-4
"odstraszałaś";-4
"odstraszałby";-4
"odstraszałbym";-4
"odstraszałbyś";-4
"odstraszałem";-4
"odstraszałeś";-4
"odstraszało";-4
"odstraszałoby";-4
"odstraszały";-4
"odstraszałyby";-4
"odstraszałybyście";-4
"odstraszałybyśmy";-4
"odstraszałyście";-4
"odstraszałyśmy";-4
"odstraszam";-4
"odstraszamy";-4
"odstraszana";-4
"odstraszaną";-4
"odstraszane";-4
"odstraszanego";-4
"odstraszanej";-4
"odstraszanemu";-4
"odstraszani";-4
"odstraszania";-4
"odstraszaniach";-4
"odstraszaniami";-4
"odstraszanie";-4
"odstraszaniem";-4
"odstraszaniom";-4
"odstraszaniu";-4
"odstraszano";-4
"odstraszany";-4
"odstraszanych";-4
"odstraszanym";-4
"odstraszanymi";-4
"odstraszań";-4
"odstraszasz";-4
"odstraszą";-4
"odstraszcie";-4
"odstraszcież";-4
"odstraszeni";-4
"odstraszenia";-4
"odstraszeniach";-4
"odstraszeniami";-4
"odstraszenie";-4
"odstraszeniem";-4
"odstraszeniom";-4
"odstraszeniu";-4
"odstraszeń";-4
"odstraszę";-4
"odstraszmy";-4
"odstraszmyż";-4
"odstraszona";-4
"odstraszoną";-4
"odstraszone";-4
"odstraszonego";-4
"odstraszonej";-4
"odstraszonemu";-4
"odstraszono";-4
"odstraszony";-4
"odstraszonych";-4
"odstraszonym";-4
"odstraszonymi";-4
"odstraszy";-4
"odstraszycie";-4
"odstraszyli";-4
"odstraszyliby";-4
"odstraszylibyście";-4
"odstraszylibyśmy";-4
"odstraszyliście";-4
"odstraszyliśmy";-4
"odstraszył";-4
"odstraszyła";-4
"odstraszyłaby";-4
"odstraszyłabym";-4
"odstraszyłabyś";-4
"odstraszyłam";-4
"odstraszyłaś";-4
"odstraszyłby";-4
"odstraszyłbym";-4
"odstraszyłbyś";-4
"odstraszyłem";-4
"odstraszyłeś";-4
"odstraszyło";-4
"odstraszyłoby";-4
"odstraszyły";-4
"odstraszyłyby";-4
"odstraszyłybyście";-4
"odstraszyłybyśmy";-4
"odstraszyłyście";-4
"odstraszyłyśmy";-4
"odstraszymy";-4
"odstraszysz";-4
"odstraszywszy";-4
"odstraszże";-4
"ogranicz";-4
"ogranicza";-4
"ograniczacie";-4
"ograniczaj";-4
"ograniczają";-4
"ograniczając";-4
"ograniczająca";-4
"ograniczającą";-4
"ograniczające";-4
"ograniczającego";-4
"ograniczającej";-4
"ograniczającemu";-4
"ograniczający";-4
"ograniczających";-4
"ograniczającym";-4
"ograniczającymi";-4
"ograniczajcie";-4
"ograniczajcież";-4
"ograniczajmy";-4
"ograniczajmyż";-4
"ograniczajże";-4
"ograniczali";-4
"ograniczaliby";-4
"ograniczalibyście";-4
"ograniczalibyśmy";-4
"ograniczaliście";-4
"ograniczaliśmy";-4
"ograniczał";-4
"ograniczała";-4
"ograniczałaby";-4
"ograniczałabym";-4
"ograniczałabyś";-4
"ograniczałam";-4
"ograniczałaś";-4
"ograniczałby";-4
"ograniczałbym";-4
"ograniczałbyś";-4
"ograniczałem";-4
"ograniczałeś";-4
"ograniczało";-4
"ograniczałoby";-4
"ograniczały";-4
"ograniczałyby";-4
"ograniczałybyście";-4
"ograniczałybyśmy";-4
"ograniczałyście";-4
"ograniczałyśmy";-4
"ograniczam";-4
"ograniczamy";-4
"ograniczana";-4
"ograniczaną";-4
"ograniczane";-4
"ograniczanego";-4
"ograniczanej";-4
"ograniczanemu";-4
"ograniczani";-4
"ograniczania";-4
"ograniczaniach";-4
"ograniczaniami";-4
"ograniczanie";-4
"ograniczaniem";-4
"ograniczaniom";-4
"ograniczaniu";-4
"ograniczano";-4
"ograniczany";-4
"ograniczanych";-4
"ograniczanym";-4
"ograniczanymi";-4
"ograniczań";-4
"ograniczasz";-4
"ograniczą";-4
"ograniczcie";-4
"ograniczcież";-4
"ograniczeni";-4
"ograniczenia";-4
"ograniczeniach";-4
"ograniczeniami";-4
"ograniczeniem";-4
"ograniczeniom";-4
"ograniczeniu";-4
"ograniczeń";-4
"ograniczę";-4
"ograniczmy";-4
"ograniczmyż";-4
"ograniczona";-4
"ograniczoną";-4
"ograniczone";-4
"ograniczonego";-4
"ograniczonej";-4
"ograniczonemu";-4
"ograniczono";-4
"ograniczony";-4
"ograniczonych";-4
"ograniczonym";-4
"ograniczonymi";-4
"ograniczy";-4
"ograniczycie";-4
"ograniczyć";-4
"ograniczyli";-4
"ograniczyliby";-4
"ograniczylibyście";-4
"ograniczylibyśmy";-4
"ograniczyliście";-4
"ograniczyliśmy";-4
"ograniczył";-4
"ograniczyła";-4
"ograniczyłaby";-4
"ograniczyłabym";-4
"ograniczyłabyś";-4
"ograniczyłam";-4
"ograniczyłaś";-4
"ograniczyłby";-4
"ograniczyłbym";-4
"ograniczyłbyś";-4
"ograniczyłem";-4
"ograniczyłeś";-4
"ograniczyło";-4
"ograniczyłoby";-4
"ograniczyły";-4
"ograniczyłyby";-4
"ograniczyłybyście";-4
"ograniczyłybyśmy";-4
"ograniczyłyście";-4
"ograniczyłyśmy";-4
"ograniczymy";-4
"ograniczysz";-4
"ograniczywszy";-4
"ograniczże";-4
"ohydna";-8
"ohydną";-8
"ohydne";-8
"ohydnego";-8
"ohydnej";-8
"ohydnemu";-8
"ohydni";-8
"ohydnie";-8
"ohydnych";-8
"ohydnym";-8
"ohydnymi";-8
"oklepana";-4
"oklepaną";-4
"oklepane";-4
"oklepanego";-4
"oklepanej";-4
"oklepanemu";-4
"oklepani";-4
"oklepanych";-4
"oklepanym";-4
"oklepanymi";-4
"okradli";-4
"okradliby";-4
"okradlibyście";-4
"okradlibyśmy";-4
"okradliście";-4
"okradliśmy";-4
"okradł";-4
"okradła";-4
"okradłaby";-4
"okradłabym";-4
"okradłabyś";-4
"okradłam";-4
"okradłaś";-4
"okradłby";-4
"okradłbym";-4
"okradłbyś";-4
"okradłem";-4
"okradłeś";-4
"okradło";-4
"okradłoby";-4
"okradłszy";-4
"okradły";-4
"okradłyby";-4
"okradłybyście";-4
"okradłybyśmy";-4
"okradłyście";-4
"okradłyśmy";-4
"okradną";-4
"okradnę";-4
"okradnie";-4
"okradniecie";-4
"okradniemy";-4
"okradniesz";-4
"okradnięcia";-4
"okradnięciach";-4
"okradnięciami";-4
"okradnięcie";-4
"okradnięciem";-4
"okradnięciom";-4
"okradnięciu";-4
"okradnięć";-4
"okradnij";-4
"okradnijcie";-4
"okradnijcież";-4
"okradnijmy";-4
"okradnijmyż";-4
"okradnijże";-4
"okradzeni";-4
"okradzenia";-4
"okradzeniach";-4
"okradzeniami";-4
"okradzenie";-4
"okradzeniem";-4
"okradzeniom";-4
"okradzeniu";-4
"okradzeń";-4
"okradziona";-4
"okradzioną";-4
"okradzione";-4
"okradzionego";-4
"okradzionej";-4
"okradzionemu";-4
"okradziono";-4
"okradziony";-4
"okradzionych";-4
"okradzionym";-4
"okradzionymi";-4
"okropną";-8
"okropne";-8
"okropnego";-8
"okropnej";-8
"okropnemu";-8
"okropni";-8
"okropnych";-8
"okropnym";-8
"okropnymi";-8
"opłakana";-8
"opłakaną";-8
"opłakane";-8
"opłakanego";-8
"opłakanej";-8
"opłakanemu";-8
"opłakani";-8
"opłakanie";-8
"opłakanych";-8
"opłakanym";-8
"opłakanymi";-8
"opóźnienia";-3
"opóźnieniach";-3
"opóźnieniami";-3
"opóźnieniem";-3
"opóźnieniom";-3
"opóźnieniu";-3
"opóźnień";-3
"oszukiwali";-4
"oszukiwaliby";-4
"oszukiwalibyście";-4
"oszukiwalibyśmy";-4
"oszukiwaliście";-4
"oszukiwaliśmy";-4
"oszukiwał";-4
"oszukiwała";-4
"oszukiwałaby";-4
"oszukiwałabym";-4
"oszukiwałabyś";-4
"oszukiwałam";-4
"oszukiwałaś";-4
"oszukiwałby";-4
"oszukiwałbym";-4
"oszukiwałbyś";-4
"oszukiwałem";-4
"oszukiwałeś";-4
"oszukiwało";-4
"oszukiwałoby";-4
"oszukiwały";-4
"oszukiwałyby";-4
"oszukiwałybyście";-4
"oszukiwałybyśmy";-4
"oszukiwałyście";-4
"oszukiwałyśmy";-4
"oszukiwana";-4
"oszukiwaną";-4
"oszukiwane";-4
"oszukiwanego";-4
"oszukiwanej";-4
"oszukiwanemu";-4
"oszukiwani";-4
"oszukiwania";-4
"oszukiwaniach";-4
"oszukiwaniami";-4
"oszukiwanie";-4
"oszukiwaniem";-4
"oszukiwaniom";-4
"oszukiwaniu";-4
"oszukiwano";-4
"oszukiwany";-4
"oszukiwanych";-4
"oszukiwanym";-4
"oszukiwanymi";-4
"oszukiwań";-4
"oszukuj";-4
"oszukują";-4
"oszukując";-4
"oszukująca";-4
"oszukującą";-4
"oszukujące";-4
"oszukującego";-4
"oszukującej";-4
"oszukującemu";-4
"oszukujący";-4
"oszukujących";-4
"oszukującym";-4
"oszukującymi";-4
"oszukujcie";-4
"oszukujcież";-4
"oszukuje";-4
"oszukujecie";-4
"oszukujemy";-4
"oszukujesz";-4
"oszukuję";-4
"oszukujmy";-4
"oszukujmyż";-4
"oszukujże";-4
"oszusta";-4
"oszustach";-4
"oszustami";-4
"oszustem";-4
"oszustom";-4
"oszustowi";-4
"oszustów";-4
"oszustw";-4
"oszustwa";-4
"oszustwach";-4
"oszustwami";-4
"oszustwem";-4
"oszustwie";-4
"oszustwom";-4
"oszustwu";-4
"oszusty";-4
"oszuści";-4
"oszuście";-4
"pada";-4
"padacie";-4
"padaj";-4
"padają";-4
"padając";-4
"padająca";-4
"padającą";-4
"padające";-4
"padającego";-4
"padającej";-4
"padającemu";-4
"padający";-4
"padających";-4
"padającym";-4
"padającymi";-4
"padajcie";-4
"padajcież";-4
"padajmy";-4
"padajmyż";-4
"padajże";-4
"padali";-4
"padaliby";-4
"padalibyście";-4
"padalibyśmy";-4
"padaliście";-4
"padaliśmy";-4
"padał";-4
"padała";-4
"padałaby";-4
"padałabym";-4
"padałabyś";-4
"padałam";-4
"padałaś";-4
"padałby";-4
"padałbym";-4
"padałbyś";-4
"padałem";-4
"padałeś";-4
"padało";-4
"padałoby";-4
"padały";-4
"padałyby";-4
"padałybyście";-4
"padałybyśmy";-4
"padałyście";-4
"padałyśmy";-4
"padam";-4
"padamy";-4
"padania";-4
"padaniach";-4
"padaniami";-4
"padaniem";-4
"padaniom";-4
"padaniu";-4
"padano";-4
"padań";-4
"padasz";-4
